Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Latitude,Longitude,Community Board,Council District,Census Tract,time_since_first,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
9399,3538132,155586.0,155586.0,1937,1,100,63.7,68.5,3.1,0.6,93.7,8280331.2,90315.3,1624059.6,475984.6,590.5,439.8,150.7,155586.0,7843.0,50.41,88.7,40.675098,-73.94787,8.0,36.0,315.0,10346603.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10462,3094711,57122.0,62834.0,1926,1,100,85.0,90.1,9.2,0.6,159.9,3380661.9,37006.9,1961717.0,574946.3,361.6,179.6,182.0,62834.0,,,154.5,40.660528,-73.96064399999999,9.0,40.0,79802.0,5252842.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,2663781,71151.0,75767.0,1928,1,100,96.7,102.7,5.4,0.1,143.3,997112.0,10029.2,1463784.4,420614.8,573.6,437.7,135.8,78267.0,2989.2,38.19,138.1,40.739278999999996,-73.98629100000001,6.0,2.0,68.0,5871285.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,3351449,1800000.0,1825000.0,1985,1,100,139.9,139.9,21.0,0.7,296.5,124626097.6,1246261.0,130643034.5,38289278.6,18743.1,6619.5,12123.6,1825000.0,100317.0,54.97,296.5,40.758267,-73.98546800000001,5.0,3.0,119.0,4153949.0000000005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5714,3433036,64885.0,71373.0,1927,1,100,84.8,91.1,5.0,0.7,131.2,4815910.2,52908.4,1237636.3,355619.1,370.6,255.8,114.9,71373.0,9658.8,135.33,125.3,40.817599,-73.941227,10.0,9.0,230.0,5255479.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12921,5860947,151960.0,146343.0,1961,1,100,75.1,78.1,10.0,0.4,153.3,6491089.7,69555.6,5410985.1,1585868.8,846.9,344.8,502.1,158427.0,,,150.3,,,,,,5620200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,5832850,192000.0,224000.0,1951,1,100,47.8,51.9,3.3,0.4,78.3,8114199.9,90735.5,2600906.2,746965.2,672.3,431.0,241.4,224000.0,5226.6,23.33,74.5,40.794364,-73.973874,7.0,6.0,183.0,5439000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,2617519,112898.0,106852.0,1961,1,100,128.6,127.1,10.8,0.0,223.7,263500.0,2635.0,4094399.9,1151107.3,1017.1,14.0,1003.1,106852.0,9092.7,85.1,228.6,40.732592,-73.983417,6.0,2.0,48.0,9568957.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2327,2636846,62000.0,60958.0,1917,1,100,68.8,71.9,13.0,,167.3,,,2781915.6,794170.4,363.0,104.9,258.2,60958.0,1818.5,29.83,166.7,40.750013,-73.98236899999999,5.0,4.0,82.0,5530897.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10766,4917435,88400.0,65400.0,2007,1,100,64.3,,,,,1747924.1,,3937611.0,,458.2,92.8,365.4,88400.0,,,160.6,40.641735,-73.986599,12.0,39.0,226.0,5884407.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5989,2805329,57195.0,57195.0,1920,1,100,84.1,83.7,3.8,0.7,114.7,4056049.1,40560.5,754766.3,214745.3,285.5,215.4,70.0,57195.0,2462.1,43.05,115.9,40.842052,-73.940189,12.0,10.0,253.0,5253748.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,1472861,2438059.0,2692740.0,1970,1,85,91.2,90.3,12.4,,190.8,,,120343214.0,35270574.2,20363.1,0.0,20363.1,2837932.0,51522.5,18.15,191.9,40.761522,-73.983994,5.0,3.0,131.0,5874670.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6494,5734160,50411.0,50411.0,2008,1,100,63.1,,2.3,,,2776152.5,,403889.8,118373.3,184.9,147.5,37.5,50411.0,5575.5,110.6,83.0,40.828818,-73.90826899999999,3.0,16.0,185.0,5204166.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6141,4406110,51348.0,51348.0,1937,1,100,121.9,121.9,3.5,1.1,152.8,5650226.3,56502.3,609679.9,178686.9,356.7,300.1,56.6,51348.0,,,152.8,40.86338,-73.929509,12.0,10.0,287.0,5346069.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,4951944,151686.0,55880.0,1988,1,100,118.7,123.8,12.4,0.8,218.6,4148811.5,45454.8,2483861.6,694907.1,450.9,220.4,230.5,55880.0,2750.6,49.22,217.5,40.744871999999994,-73.98005400000001,6.0,2.0,72.0,5860320.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,2806367,387094.0,361638.0,1977,1,100,87.3,,6.7,0.7,,23776326.2,259898.5,9264988.0,2601256.6,2178.1,1318.3,859.8,387103.0,18084.9,46.72,141.6,40.751583000000004,-73.970383,6.0,4.0,90.0,2482929.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7268,4926023,68870.0,68870.0,1923,1,100,110.0,115.5,5.6,1.0,161.0,6212068.6,66432.0,1362209.4,384193.9,456.4,330.0,126.4,68870.0,5670.2,82.33,156.8,40.853970000000004,-73.914792,5.0,14.0,24501.0,5614538.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13400,3116986,90273.0,90500.0,1930,1,100,76.2,80.9,3.9,0.6,112.5,5354899.8,58322.3,1245680.2,351217.8,422.0,306.4,115.6,90500.0,4142.7,45.78,108.6,,,,,,5509286.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,4401394,78646.0,74646.0,1911,1,100,162.4,170.0,11.4,0.4,256.0,3191081.8,31910.8,3155294.1,894528.9,939.1,646.3,292.8,78646.0,7241.9,92.08,251.1,40.740393,-73.988947,5.0,2.0,56.0,5268718.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,2657973,53449.0,53400.0,1925,1,100,73.4,80.3,5.7,,122.3,,,1065732.3,302886.8,313.9,215.0,98.9,53400.0,,,116.7,40.749918,-73.995886,4.0,3.0,97.0,5867312.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2900365,113284.0,118948.0,1908,1,100,100.3,108.2,8.1,0.0,168.1,2806.0,32.1,3343925.3,962714.2,947.4,637.0,310.3,118948.0,1817.2,15.28,161.2,40.740649,-73.99140799999999,5.0,3.0,58.0,5853516.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9380,4370740,80500.0,80500.0,1928,1,100,76.4,83.3,3.8,0.7,114.7,5056700.0,56557.8,1091003.0,307258.8,369.8,268.6,101.2,80500.0,5259.6,65.34,108.5,40.667289000000004,-73.961722,9.0,35.0,213.0,2774646.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13233,2972694,67200.0,67000.0,1960,1,100,61.5,,1.0,0.6,,3588491.3,38786.3,221585.2,64942.9,234.3,213.7,20.6,67000.0,3663.3,54.68,71.3,,,,,,5159523.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,2679444,251500.0,272140.0,1963,1,100,94.7,100.3,5.6,,157.8,,,5357315.6,1530955.3,1852.8,0.0,1852.8,272140.0,,,152.1,40.711383000000005,-73.98265,3.0,1.0,202.0,5867312.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,4572340,387428.0,406800.0,1940,1,100,109.1,115.8,9.8,0.8,191.7,30391799.0,334588.1,13982849.8,3998673.1,2911.9,1614.3,1297.6,406800.0,,,186.4,40.767309999999995,-73.980141,5.0,4.0,137.0,5509286.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,2800905,68992.0,68992.0,1902,1,100,53.5,58.4,1.1,0.5,69.4,3427373.4,37630.0,266269.4,78039.1,206.8,182.0,24.7,68992.0,2147.5,31.13,64.3,40.786736,-73.95451,8.0,4.0,16001.0,5886559.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7330,4406347,78300.0,78300.0,1931,1,100,87.3,89.3,4.0,0.8,122.4,5740546.4,59253.4,1095212.3,313588.7,406.5,304.9,101.6,78300.0,,,120.9,40.834386,-73.9009,3.0,16.0,149.0,5354777.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13934,5871963,299456.0,301000.0,1960,2,100,62.8,65.9,4.3,0.5,99.7,14443453.2,154465.3,4464847.8,1286315.5,1181.5,767.2,414.3,301000.0,,,97.0,,,,,,5867312.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5710,4979804,55320.0,55320.0,1926,1,95,43.9,,3.9,0.0,,195041.7,1950.4,774573.1,216972.1,192.2,120.3,71.9,55320.0,4939.4,89.29,74.3,40.821625,-73.956878,9.0,7.0,22301.0,5890794.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260,4399624,96722.0,96722.0,1927,1,100,71.7,76.3,4.4,0.6,111.9,5443649.7,59125.5,1493585.6,430388.0,427.7,289.1,138.6,96722.0,,,107.6,40.849940000000004,-73.917837,5.0,14.0,21501.0,5364650.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8658,2653832,55800.0,57432.0,1962,1,100,115.7,123.4,5.9,,167.4,,,1172874.0,337414.0,520.6,411.8,108.8,57432.0,5984.0,104.19,160.3,40.829553999999995,-73.81484499999999,10.0,13.0,160.0,5867312.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,4414963,620552.0,625000.0,1964,1,100,24.5,26.0,3.5,0.1,52.5,7785481.7,87191.2,7525193.9,2205507.9,1111.9,413.5,698.3,625000.0,,,50.9,40.713609999999996,-74.008989,1.0,1.0,21.0,13712499.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11439,4406053,60500.0,60492.0,1940,1,100,11.8,11.8,3.5,,37.0,,,712438.6,208803.8,66.1,0.0,66.1,60492.0,,,37.0,40.609152,-73.955434,15.0,48.0,552.0,5355322.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,1422300,524937.0,518623.0,1972,1,80,115.4,117.4,13.0,0.0,226.8,1047183.1,10471.8,23415562.5,6862708.0,4649.1,55.6,4593.5,527815.0,7505.4,14.22,224.5,40.742452,-73.986817,5.0,2.0,56.0,5600083.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,4175563,100738.0,90000.0,2013,1,100,113.5,113.9,19.2,0.0,264.1,12600.0,121.6,6041533.0,1729756.5,837.4,0.7,836.7,90000.0,6785.0,75.39,266.5,40.750485999999995,-73.987256,5.0,4.0,84.0,5881684.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,2384128,81000.0,86786.0,1964,1,100,121.9,121.5,7.2,1.0,178.6,8420034.7,84200.3,2156986.3,621822.3,647.4,447.2,200.2,86786.0,4682.8,53.96,179.9,40.769146,-73.95117900000001,8.0,5.0,132.0,5896197.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4127,2664118,1142297.0,950000.0,1972,1,100,126.4,124.8,8.9,0.9,194.3,90299027.5,882288.0,29676974.2,8582632.6,7696.3,4942.2,2754.0,965000.0,44961.7,46.59,196.9,40.758725,-73.961803,6.0,5.0,10601.0,5867312.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8992,3527046,98607.0,94720.0,2007,1,100,94.9,98.2,13.0,0.5,195.8,4863379.0,53065.9,4493149.1,1281855.3,675.3,258.3,417.0,98607.0,9187.6,93.17,194.9,40.689525,-73.987452,2.0,33.0,43.0,4399075.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,4852069,103290.0,84284.0,1917,1,100,81.8,83.9,16.6,0.3,206.1,2198054.2,24387.9,5086158.8,1472943.1,588.7,116.7,472.0,88998.0,,,205.4,40.74342,-73.98401700000001,5.0,2.0,74.0,5899196.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12658,4380195,98400.0,114800.0,1940,1,100,70.4,,,,,6794336.2,,1287749.4,,480.4,360.9,119.5,114800.0,7737.8,67.4,97.4,,,,,,5884407.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,2539077,263438.0,177863.0,1905,1,100,69.2,,,0.0,,3448.5,38.2,14576088.2,,1557.7,205.0,1352.7,250435.0,2742.4,10.95,193.9,40.766993,-73.987531,4.0,3.0,139.0,5606508.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5559,4037237,128517.0,98922.0,2008,1,100,83.2,86.8,9.0,0.6,155.0,5113408.6,55649.6,3121595.2,886163.7,561.3,271.6,289.7,98922.0,4078.0,41.22,153.4,,,,,,5251953.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,2945307,55395.0,55395.0,1916,1,100,85.7,91.1,7.6,0.6,149.3,2862639.9,32033.1,1468395.1,419194.3,319.0,182.8,136.3,55954.0,,,145.0,40.745444,-73.98673000000001,5.0,4.0,74.0,5861548.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12836,3112135,192640.0,192655.0,1964,1,100,85.2,89.8,4.7,0.7,127.6,13250971.7,142195.7,3171996.0,900219.7,998.2,703.8,294.4,192655.0,7817.7,40.58,123.9,,,,,,1010397.0000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,4413400,54976.0,54976.0,1924,1,100,75.9,76.9,4.4,0.4,111.5,2067114.0,20671.1,846911.1,244610.9,281.6,203.0,78.6,54976.0,1797.6,32.7,110.9,40.776367,-73.97840500000001,7.0,6.0,157.0,5412698.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13053,4408029,111750.0,117338.0,1952,1,100,65.5,70.5,3.6,0.6,99.9,6160518.5,68220.3,1520689.9,425010.4,468.3,327.2,141.1,117338.0,4721.7,40.24,95.8,,,,,,5867312.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,5857303,70704.0,70704.0,1935,1,100,92.2,97.3,4.3,0.8,132.6,5441122.5,58465.6,1079275.2,302020.8,389.2,289.0,100.2,70704.0,6263.1,88.58,128.7,40.8559,-73.868667,11.0,13.0,22401.0,5538292.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7085,4406344,68320.0,68330.0,1935,1,100,123.1,130.9,6.6,1.1,184.3,6833938.9,74111.3,1579913.4,449175.3,509.6,363.0,146.6,68330.0,,,177.6,40.848110999999996,-73.909063,5.0,14.0,22701.0,5354777.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7024,5815594,61800.0,62000.0,1927,1,100,125.2,124.3,9.2,,192.1,,,1995698.3,568232.3,619.4,434.2,185.2,62000.0,11774.6,189.91,195.0,40.844322999999996,-73.909408,4.0,15.0,22902.0,5248271.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10647,4278872,131040.0,131040.0,1941,1,100,82.5,,3.8,0.6,,7514900.0,81667.0,1783226.9,503107.5,677.3,511.8,165.5,131040.0,,,114.6,40.645663,-73.961381,14.0,40.0,51001.0,2774646.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,2817712,54220.0,47004.0,1930,1,100,111.5,118.3,4.4,1.0,155.6,5207910.8,55992.3,839061.8,238939.6,354.5,276.6,77.9,54220.0,8700.2,160.46,149.4,40.843858000000004,-73.941283,12.0,10.0,253.0,4655983.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,3120038,75547.0,65000.0,1931,1,100,79.0,,,,,,,2448017.0,,502.3,275.1,227.2,77200.0,1941.9,25.15,147.4,40.746676,-73.988462,5.0,4.0,76.0,5884407.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782,3121317,109157.0,118253.0,1928,1,100,73.6,78.4,4.9,0.0,115.2,313559.0,3135.6,2049860.5,583576.6,684.4,494.1,190.2,118253.0,,,111.4,40.776112,-73.957565,8.0,5.0,140.0,5871285.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,4040431,50795.0,52313.0,2002,1,100,55.3,53.8,15.6,0.0,167.8,30259.4,302.6,2860923.0,816312.5,267.1,1.6,265.5,52313.0,1453.9,27.79,172.3,40.741966999999995,-73.998181,4.0,3.0,87.0,5591015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8050,4926071,96545.0,96545.0,1926,1,100,113.6,122.3,3.3,0.3,148.7,2515773.3,25157.7,1141544.6,320653.4,782.4,676.4,105.9,96545.0,,,141.0,40.879327,-73.87707900000001,7.0,11.0,423.0,5614937.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6252,2705494,80927.0,80917.0,1960,1,100,77.8,77.1,4.9,0.6,115.9,4582536.8,45825.4,1416065.3,398164.2,397.4,266.0,131.4,80917.0,,,118.2,40.856285,-73.933948,12.0,10.0,279.0,5352146.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
